0.0,0.47843137254901963,0.6,navy
0.0,0.49019607843137253,0.6,navy
0.0,0.47058823529411764,0.6,navy
0.0,0.5019607843137255,0.6,navy
0.0,0.4627450980392157,0.6,navy
0.0,0.3176470588235294,0.4,navy
0.0,0.3254901960784314,0.4,navy
0.0,0.3137254901960784,0.4,navy
0.0,0.3333333333333333,0.4,navy
0.0,0.30980392156862746,0.4,navy
0.0,0.0,0.5764705882352941,navy
0.0,0.0,0.5294117647058824,navy
0.0,0.0,0.4823529411764706,navy
0.0,0.0,0.43529411764705883,navy
0.0,0.0,0.38823529411764707,navy
0.0,0.0,0.3411764705882353,navy
0.0,0.0,0.29411764705882354,navy
0.0,0.0,0.24705882352941178,navy
0.0,0.0,0.2,navy
0.0,0.0,0.15294117647058825,navy
0.3058823529411765,0.3058823529411765,1.0,blue
0.2549019607843137,0.2549019607843137,1.0,blue
0.20392156862745098,0.20392156862745098,1.0,blue
0.15294117647058825,0.15294117647058825,1.0,blue
0.10196078431372549,0.10196078431372549,1.0,blue
0.050980392156862744,0.050980392156862744,1.0,blue
0.0,0.0,0.9529411764705882,blue
0.0,0.0,0.9058823529411765,blue
0.0,0.0,0.8588235294117647,blue
0.0,0.0,0.8117647058823529,blue
0.0,0.0,0.7647058823529411,blue
0.0,0.0,0.7176470588235294,blue
0.0,0.0,0.6705882352941176,blue
0.0,0.0,0.6235294117647059,blue
0.12156862745098039,0.10196078431372549,0.6470588235294118,blue
0.8,1.0,1.0,aqua
0.7176470588235294,0.996078431372549,1.0,aqua
0.7176470588235294,0.9803921568627451,1.0,aqua
0.6,1.0,1.0,aqua
0.47843137254901963,0.9647058823529412,1.0,aqua
0.47843137254901963,0.9725490196078431,1.0,aqua
0.4,1.0,1.0,aqua
0.23921568627450981,0.9490196078431372,1.0,aqua
0.23921568627450981,0.9764705882352941,1.0,aqua
0.2,1.0,1.0,aqua
0.7176470588235294,0.9764705882352941,1.0,aqua
0.7176470588235294,0.9647058823529412,1.0,aqua
0.7176470588235294,0.9568627450980393,1.0,aqua
0.47843137254901963,0.9372549019607843,1.0,aqua
0.47843137254901963,0.9490196078431372,1.0,aqua
0.47843137254901963,0.9215686274509803,1.0,aqua
0.23921568627450981,0.9254901960784314,1.0,aqua
0.23921568627450981,0.8862745098039215,1.0,aqua
0.23921568627450981,0.9098039215686274,1.0,aqua
